invoice_id,service_category,client_industry,country,project_type,total_amount,total_hours,num_services,discount,tax_rate,documentation_complexity,payment_terms,timestamp
IT-2024727,Software Development,Manufacturing,US,Support Contract,13523,94,3,0.0,8.5,Medium,Monthly in Advance,2025-01-20 00:04:08.396999
IT-2024728,Network Infrastructure,Manufacturing,US,Support Contract,6678,53,1,0.0,8.5,Low,Monthly in Advance,2025-05-25 00:04:08.396999
IT-2024729,Data Analytics,Manufacturing,CA,Time & Materials,23846,201,4,11.07,13.0,High,Net 30,2025-09-18 00:04:08.396999
IT-2024730,Cybersecurity,E-commerce,US,Time & Materials,17042,90,3,0.0,8.5,High,Net 30,2024-12-29 00:04:08.396999
IT-2024731,Software Development,Government,UK,Time & Materials,57059,294,5,8.63,20.0,High,Net 30,2025-05-14 00:04:08.396999
IT-2024732,System Integration,Government,US,Time & Materials,21770,164,3,9.68,8.5,High,Net 30,2025-01-31 00:04:08.396999
IT-2024733,Data Analytics,Education,AU,Time & Materials,50075,417,6,10.05,10.0,High,Net 30,2024-12-23 00:04:08.396999
IT-2024734,DevOps Services,Manufacturing,SG,Retainer,20511,166,3,14.84,7.0,High,Net 30,2024-10-24 00:04:08.396999
IT-2024735,Web Development,Healthcare,UK,Time & Materials,10067,87,3,9.28,20.0,Medium,Net 30,2025-09-14 00:04:08.396999
IT-2024736,AI/ML Solutions,Manufacturing,CA,Retainer,6030,45,1,0.0,13.0,Low,Net 30,2025-05-24 00:04:08.396999
IT-2024737,System Integration,Government,AU,Support Contract,31730,261,5,10.65,10.0,High,Monthly in Advance,2025-09-01 00:04:08.396999
IT-2024738,Mobile Development,Government,US,Fixed Price,20611,146,4,11.1,8.5,High,"50% Advance, 50% on Completion",2025-05-25 00:04:08.396999
IT-2024739,DevOps Services,Government,CA,Support Contract,22687,179,3,10.58,13.0,High,Monthly in Advance,2025-06-28 00:04:08.396999
IT-2024740,Network Infrastructure,Education,UK,Support Contract,41043,350,6,12.71,20.0,High,Monthly in Advance,2025-04-25 00:04:08.396999
IT-2024741,DevOps Services,E-commerce,SG,Time & Materials,26027,241,3,14.01,7.0,High,Net 30,2025-05-03 00:04:08.396999
IT-2024742,DevOps Services,Education,SG,Retainer,11750,94,1,0.0,7.0,Medium,Net 30,2025-04-23 00:04:08.396999
IT-2024743,Database Management,Government,US,Retainer,28069,229,6,10.47,8.5,High,Net 30,2025-03-02 00:04:08.396999
IT-2024744,DevOps Services,Education,DE,Fixed Price,26468,198,4,9.5,19.0,High,"50% Advance, 50% on Completion",2025-06-11 00:04:08.396999
IT-2024745,Software Development,Education,SG,Fixed Price,24899,121,3,14.96,7.0,High,"50% Advance, 50% on Completion",2025-04-21 00:04:08.396999
IT-2024746,Web Development,Healthcare,UK,Retainer,37428,291,6,9.48,20.0,High,Net 30,2025-04-09 00:04:08.396999
IT-2024747,Software Development,Finance,DE,Time & Materials,42254,236,5,14.97,19.0,High,Net 30,2024-12-05 00:04:08.396999
IT-2024748,Cloud Services,E-commerce,CA,Support Contract,35941,210,3,13.02,13.0,High,Monthly in Advance,2025-06-23 00:04:08.396999
IT-2024749,Cybersecurity,Manufacturing,AU,Support Contract,5976,24,1,0.0,10.0,High,Monthly in Advance,2025-09-16 00:04:08.396999
IT-2024750,AI/ML Solutions,Government,UK,Retainer,22511,188,3,13.17,20.0,High,Net 30,2025-08-15 00:04:08.396999
IT-2024751,Web Development,Healthcare,SG,Time & Materials,35277,309,6,8.78,7.0,High,Net 30,2024-10-14 00:04:08.396999
IT-2024752,IT Consulting,E-commerce,AU,Retainer,67063,300,6,8.61,10.0,High,Net 30,2025-09-17 00:04:08.396999
IT-2024753,Network Infrastructure,Government,DE,Fixed Price,16203,131,3,0.0,19.0,High,"50% Advance, 50% on Completion",2025-02-02 00:04:08.396999
IT-2024754,Data Analytics,Healthcare,UK,Time & Materials,13995,109,3,10.41,20.0,Medium,Net 30,2024-11-08 00:04:08.396999
IT-2024755,Software Development,E-commerce,CA,Time & Materials,25791,143,2,11.64,13.0,High,Net 30,2025-04-29 00:04:08.396999
IT-2024756,AI/ML Solutions,Government,AU,Time & Materials,5328,37,1,0.0,10.0,Low,Net 30,2025-03-29 00:04:08.396999
IT-2024757,DevOps Services,Finance,CA,Time & Materials,21532,194,3,10.08,13.0,High,Net 30,2025-04-28 00:04:08.396999
IT-2024758,DevOps Services,Manufacturing,US,Support Contract,18900,148,2,0.0,8.5,High,Monthly in Advance,2025-08-06 00:04:08.396999
IT-2024759,Data Analytics,Healthcare,AU,Support Contract,2568,24,1,0.0,10.0,Low,Monthly in Advance,2025-02-07 00:04:08.396999
IT-2024760,Network Infrastructure,Healthcare,CA,Retainer,50291,373,6,14.14,13.0,High,Net 30,2025-07-18 00:04:08.396999
IT-2024761,Software Development,Finance,SG,Retainer,40281,236,5,8.94,7.0,High,Net 30,2024-10-29 00:04:08.396999
IT-2024762,Mobile Development,E-commerce,US,Time & Materials,27005,230,4,14.85,8.5,High,Net 30,2025-06-05 00:04:08.396999
IT-2024763,IT Consulting,Education,AU,Time & Materials,38768,188,2,14.65,10.0,High,Net 30,2025-06-14 00:04:08.396999
IT-2024764,Cybersecurity,Government,DE,Time & Materials,29961,123,2,11.13,19.0,High,Net 30,2025-02-08 00:04:08.396999
IT-2024765,Cybersecurity,Manufacturing,CA,Retainer,89974,404,6,9.39,13.0,High,Net 30,2025-07-21 00:04:08.396999
IT-2024766,System Integration,Government,US,Fixed Price,20897,166,3,14.94,8.5,High,"50% Advance, 50% on Completion",2025-02-21 00:04:08.396999
IT-2024767,Database Management,Government,UK,Fixed Price,4687,43,1,0.0,20.0,Low,"50% Advance, 50% on Completion",2025-07-20 00:04:08.396999
IT-2024768,IT Consulting,Manufacturing,US,Time & Materials,30255,169,2,12.64,8.5,High,Net 30,2024-11-06 00:04:08.396999
IT-2024769,Network Infrastructure,Education,AU,Retainer,9877,85,2,0.0,10.0,Medium,Net 30,2025-02-25 00:04:08.396999
IT-2024770,DevOps Services,E-commerce,SG,Retainer,15264,142,2,0.0,7.0,High,Net 30,2024-12-31 00:04:08.396999
IT-2024771,Cybersecurity,Healthcare,UK,Retainer,49366,219,3,9.57,20.0,High,Net 30,2025-08-11 00:04:08.396999
IT-2024772,Network Infrastructure,E-commerce,UK,Fixed Price,50408,388,6,10.32,20.0,High,"50% Advance, 50% on Completion",2024-10-30 00:04:08.396999
IT-2024773,Data Analytics,Finance,AU,Retainer,46952,388,6,8.92,10.0,High,Net 30,2025-02-07 00:04:08.396999
IT-2024774,Software Development,E-commerce,SG,Time & Materials,47400,270,4,14.85,7.0,High,Net 30,2025-03-10 00:04:08.396999
IT-2024775,Cloud Services,E-commerce,AU,Retainer,8401,62,2,0.0,10.0,Medium,Net 30,2025-09-18 00:04:08.396999
IT-2024776,Network Infrastructure,Manufacturing,SG,Support Contract,11680,84,2,0.0,7.0,Medium,Monthly in Advance,2025-07-29 00:04:08.396999
IT-2024777,Data Analytics,Healthcare,UK,Time & Materials,14641,116,4,7.08,20.0,Medium,Net 30,2025-03-27 00:04:08.396999
IT-2024778,Software Development,Manufacturing,CA,Fixed Price,54728,277,5,9.07,13.0,High,"50% Advance, 50% on Completion",2025-09-13 00:04:08.396999
IT-2024779,System Integration,Healthcare,US,Support Contract,38382,301,5,12.75,8.5,High,Monthly in Advance,2025-04-14 00:04:08.396999
IT-2024780,Software Development,Healthcare,AU,Time & Materials,24068,118,2,14.56,10.0,High,Net 30,2025-06-24 00:04:08.396999
IT-2024781,Cybersecurity,Government,DE,Retainer,34964,152,5,10.56,19.0,High,Net 30,2024-09-24 00:04:08.396999
IT-2024782,Cloud Services,Government,SG,Fixed Price,29825,214,4,12.02,7.0,High,"50% Advance, 50% on Completion",2025-09-12 00:04:08.396999
IT-2024783,Cybersecurity,E-commerce,CA,Time & Materials,43192,187,3,10.02,13.0,High,Net 30,2025-01-23 00:04:08.396999
IT-2024784,DevOps Services,Government,CA,Retainer,35073,273,4,9.53,13.0,High,Net 30,2025-04-12 00:04:08.396999
IT-2024785,Cloud Services,Government,SG,Time & Materials,13000,80,2,0.0,7.0,Medium,Net 30,2024-11-06 00:04:08.396999
IT-2024786,IT Consulting,Education,SG,Fixed Price,61542,290,6,9.34,7.0,High,"50% Advance, 50% on Completion",2024-10-30 00:04:08.396999
IT-2024787,Web Development,Education,DE,Time & Materials,32708,247,3,9.61,19.0,High,Net 30,2025-08-28 00:04:08.396999
IT-2024788,System Integration,Education,AU,Time & Materials,40306,323,5,13.7,10.0,High,Net 30,2025-08-15 00:04:08.396999
IT-2024789,DevOps Services,Government,CA,Fixed Price,19057,150,4,0.0,13.0,High,"50% Advance, 50% on Completion",2025-06-11 00:04:08.396999
IT-2024790,IT Consulting,Government,AU,Fixed Price,39402,192,3,10.65,10.0,High,"50% Advance, 50% on Completion",2025-07-05 00:04:08.396999
IT-2024791,Data Analytics,Healthcare,SG,Retainer,21254,166,4,14.18,7.0,High,Net 30,2025-07-20 00:04:08.396999
IT-2024792,Software Development,Government,DE,Support Contract,22440,141,3,10.53,19.0,High,Monthly in Advance,2024-11-17 00:04:08.396999
IT-2024793,Database Management,Manufacturing,SG,Support Contract,31625,270,5,11.98,7.0,High,Monthly in Advance,2025-07-02 00:04:08.396999
IT-2024794,Database Management,Government,AU,Retainer,18745,164,3,0.0,10.0,High,Net 30,2024-10-02 00:04:08.396999
IT-2024795,Data Analytics,Finance,CA,Time & Materials,60569,470,6,14.3,13.0,High,Net 30,2025-01-04 00:04:08.396999
IT-2024796,Mobile Development,Government,US,Time & Materials,36047,296,4,14.22,8.5,High,Net 30,2024-11-21 00:04:08.396999
IT-2024797,System Integration,Finance,SG,Time & Materials,24696,204,3,12.66,7.0,High,Net 30,2025-02-07 00:04:08.396999
IT-2024798,DevOps Services,Education,SG,Retainer,17224,121,2,0.0,7.0,High,Net 30,2025-04-19 00:04:08.396999
IT-2024799,Mobile Development,Education,AU,Fixed Price,5516,44,2,0.0,10.0,Low,"50% Advance, 50% on Completion",2025-05-17 00:04:08.396999
IT-2024800,Software Development,Government,UK,Time & Materials,29104,143,2,12.79,20.0,High,Net 30,2024-11-19 00:04:08.396999
IT-2024801,System Integration,Government,US,Time & Materials,12960,96,1,0.0,8.5,High,Net 30,2025-07-27 00:04:08.396999
IT-2024802,Data Analytics,E-commerce,SG,Fixed Price,29973,253,5,10.14,7.0,High,"50% Advance, 50% on Completion",2024-11-27 00:04:08.396999
IT-2024803,Data Analytics,E-commerce,AU,Time & Materials,35644,288,4,11.1,10.0,High,Net 30,2025-06-06 00:04:08.396999
IT-2024804,Cloud Services,Healthcare,US,Fixed Price,14622,86,2,8.55,8.5,Medium,"50% Advance, 50% on Completion",2025-08-28 00:04:08.396999
IT-2024805,IT Consulting,Government,CA,Fixed Price,38999,176,4,13.7,13.0,High,"50% Advance, 50% on Completion",2025-01-22 00:04:08.396999
IT-2024806,IT Consulting,Government,DE,Support Contract,18960,93,3,0.0,19.0,High,Monthly in Advance,2025-07-14 00:04:08.396999
IT-2024807,AI/ML Solutions,Finance,AU,Fixed Price,41851,316,5,12.59,10.0,High,"50% Advance, 50% on Completion",2025-08-26 00:04:08.397999
IT-2024808,System Integration,E-commerce,DE,Time & Materials,55665,428,6,14.82,19.0,High,Net 30,2025-08-11 00:04:08.397999
IT-2024809,DevOps Services,Finance,US,Support Contract,34374,250,4,10.29,8.5,High,Monthly in Advance,2024-10-04 00:04:08.397999
IT-2024810,Network Infrastructure,Education,SG,Support Contract,27680,217,4,10.53,7.0,High,Monthly in Advance,2025-07-14 00:04:08.397999
IT-2024811,Data Analytics,Manufacturing,CA,Time & Materials,21833,182,4,10.39,13.0,High,Net 30,2025-09-17 00:04:08.397999
IT-2024812,AI/ML Solutions,Finance,US,Fixed Price,4830,42,1,0.0,8.5,Low,"50% Advance, 50% on Completion",2025-01-31 00:04:08.397999
IT-2024813,Network Infrastructure,E-commerce,AU,Retainer,36323,312,4,10.09,10.0,High,Net 30,2025-09-11 00:04:08.397999
IT-2024814,AI/ML Solutions,Healthcare,CA,Time & Materials,35935,330,5,8.28,13.0,High,Net 30,2025-05-19 00:04:08.397999
IT-2024815,Network Infrastructure,Healthcare,UK,Time & Materials,10580,92,1,6.18,20.0,Medium,Net 30,2024-10-29 00:04:08.397999
IT-2024816,System Integration,E-commerce,AU,Support Contract,41770,360,6,13.08,10.0,High,Monthly in Advance,2025-08-30 00:04:08.397999
IT-2024817,Software Development,E-commerce,SG,Time & Materials,55776,320,6,10.37,7.0,High,Net 30,2025-02-15 00:04:08.397999
IT-2024818,Cloud Services,Education,SG,Support Contract,16264,96,2,0.0,7.0,High,Monthly in Advance,2025-07-30 00:04:08.397999
IT-2024819,System Integration,E-commerce,US,Support Contract,9723,77,2,0.0,8.5,High,Monthly in Advance,2025-07-11 00:04:08.397999
IT-2024820,Database Management,Finance,CA,Time & Materials,22008,200,5,11.55,13.0,High,Net 30,2025-02-08 00:04:08.397999
IT-2024821,Software Development,Healthcare,SG,Fixed Price,61839,331,6,12.76,7.0,High,"50% Advance, 50% on Completion",2025-05-26 00:04:08.397999
IT-2024822,System Integration,Finance,UK,Time & Materials,36811,290,6,10.31,20.0,High,Net 30,2024-10-29 00:04:08.397999
IT-2024823,Database Management,Manufacturing,SG,Support Contract,23867,189,5,8.94,7.0,High,Monthly in Advance,2025-04-14 00:04:08.397999
IT-2024824,Web Development,Education,UK,Support Contract,50813,402,5,9.13,20.0,High,Monthly in Advance,2025-03-07 00:04:08.397999
IT-2024825,Mobile Development,Finance,SG,Support Contract,9498,72,2,0.0,7.0,Medium,Monthly in Advance,2024-10-01 00:04:08.397999
IT-2024826,Database Management,Finance,SG,Retainer,10500,86,2,6.17,7.0,Medium,Net 30,2025-07-08 00:04:08.397999
IT-2024827,Mobile Development,Healthcare,US,Fixed Price,4646,46,1,0.0,8.5,Low,"50% Advance, 50% on Completion",2025-02-10 00:04:08.397999
IT-2024828,Web Development,E-commerce,CA,Retainer,37783,291,5,9.48,13.0,High,Net 30,2025-07-12 00:04:08.397999
IT-2024829,DevOps Services,E-commerce,SG,Support Contract,15838,123,2,0.0,7.0,High,Monthly in Advance,2025-09-06 00:04:08.397999
IT-2024830,Data Analytics,Healthcare,AU,Retainer,8514,69,3,0.0,10.0,Medium,Net 30,2025-06-26 00:04:08.397999
IT-2024831,System Integration,E-commerce,DE,Support Contract,21385,157,2,14.91,19.0,High,Monthly in Advance,2025-07-14 00:04:08.397999
IT-2024832,Network Infrastructure,Healthcare,CA,Support Contract,33689,262,6,11.08,13.0,High,Monthly in Advance,2025-06-07 00:04:08.397999
IT-2024833,Mobile Development,Healthcare,US,Retainer,23726,206,5,10.1,8.5,High,Net 30,2025-06-09 00:04:08.397999
IT-2024834,Software Development,Healthcare,CA,Time & Materials,73566,440,6,9.94,13.0,High,Net 30,2025-07-30 00:04:08.397999
IT-2024835,Data Analytics,E-commerce,AU,Support Contract,46836,324,4,9.87,10.0,High,Monthly in Advance,2024-10-26 00:04:08.397999
IT-2024836,IT Consulting,Finance,US,Support Contract,56139,265,4,11.45,8.5,High,Monthly in Advance,2025-08-17 00:04:08.397999
IT-2024837,Cloud Services,E-commerce,CA,Retainer,3429,27,1,0.0,13.0,Low,Net 30,2025-06-28 00:04:08.397999
IT-2024838,Cloud Services,E-commerce,UK,Fixed Price,48869,303,5,14.92,20.0,High,"50% Advance, 50% on Completion",2025-01-27 00:04:08.397999
IT-2024839,Web Development,Government,DE,Fixed Price,13704,127,3,0.0,19.0,Medium,"50% Advance, 50% on Completion",2025-07-24 00:04:08.397999
IT-2024840,Network Infrastructure,Education,US,Retainer,11573,106,2,0.0,8.5,Medium,Net 30,2024-10-28 00:04:08.397999
IT-2024841,Mobile Development,Manufacturing,AU,Fixed Price,35207,272,6,10.86,10.0,High,"50% Advance, 50% on Completion",2025-03-28 00:04:08.397999
IT-2024842,IT Consulting,Manufacturing,UK,Fixed Price,70789,344,5,14.49,20.0,High,"50% Advance, 50% on Completion",2024-10-24 00:04:08.397999
IT-2024843,Mobile Development,Finance,AU,Retainer,16695,144,2,11.42,10.0,High,Net 30,2025-06-21 00:04:08.397999
IT-2024844,IT Consulting,Healthcare,UK,Fixed Price,15544,67,1,11.1,20.0,High,"50% Advance, 50% on Completion",2024-10-19 00:04:08.397999
IT-2024845,DevOps Services,Government,AU,Time & Materials,10380,85,2,0.0,10.0,Medium,Net 30,2025-05-27 00:04:08.397999
IT-2024846,Data Analytics,Education,SG,Support Contract,15221,118,2,0.0,7.0,High,Monthly in Advance,2025-02-03 00:04:08.397999
IT-2024847,Cybersecurity,Finance,CA,Time & Materials,98172,437,6,10.1,13.0,High,Net 30,2025-07-01 00:04:08.397999
IT-2024848,IT Consulting,E-commerce,DE,Time & Materials,71483,376,6,11.72,19.0,High,Net 30,2025-07-03 00:04:08.397999
IT-2024849,Network Infrastructure,Finance,US,Time & Materials,1375,11,1,0.0,8.5,Low,Net 30,2025-07-22 00:04:08.397999
IT-2024850,Software Development,Healthcare,DE,Retainer,28657,170,4,14.44,19.0,High,Net 30,2025-05-06 00:04:08.397999
IT-2024851,IT Consulting,E-commerce,US,Fixed Price,71055,299,6,12.19,8.5,High,"50% Advance, 50% on Completion",2025-02-06 00:04:08.397999
IT-2024852,Database Management,E-commerce,DE,Time & Materials,49196,390,6,13.76,19.0,High,Net 30,2025-09-06 00:04:08.397999
IT-2024853,DevOps Services,Finance,UK,Retainer,23289,197,5,13.93,20.0,High,Net 30,2025-09-11 00:04:08.397999
IT-2024854,Mobile Development,Finance,CA,Time & Materials,26731,210,5,14.82,13.0,High,Net 30,2025-08-08 00:04:08.397999
IT-2024855,Data Analytics,E-commerce,SG,Retainer,27060,219,4,8.67,7.0,High,Net 30,2025-08-25 00:04:08.397999
IT-2024856,Cloud Services,Finance,UK,Support Contract,55957,324,5,12.39,20.0,High,Monthly in Advance,2024-11-04 00:04:08.397999
IT-2024857,DevOps Services,Manufacturing,SG,Support Contract,23829,198,3,10.39,7.0,High,Monthly in Advance,2024-10-20 00:04:08.397999
IT-2024858,Cloud Services,Education,UK,Support Contract,42353,270,5,11.26,20.0,High,Monthly in Advance,2025-03-20 00:04:08.397999
IT-2024859,Mobile Development,Healthcare,US,Time & Materials,40652,293,3,14.16,8.5,High,Net 30,2024-12-30 00:04:08.397999
IT-2024860,Network Infrastructure,Education,AU,Time & Materials,10282,70,2,0.0,10.0,Medium,Net 30,2025-04-30 00:04:08.397999
IT-2024861,AI/ML Solutions,Finance,CA,Fixed Price,7806,57,2,0.0,13.0,Low,"50% Advance, 50% on Completion",2024-11-05 00:04:08.397999
IT-2024862,IT Consulting,Finance,SG,Retainer,19023,99,2,10.42,7.0,High,Net 30,2025-08-05 00:04:08.397999
IT-2024863,Database Management,Government,US,Retainer,19670,181,2,0.0,8.5,High,Net 30,2024-10-15 00:04:08.397999
IT-2024864,DevOps Services,Healthcare,DE,Fixed Price,31702,278,6,9.09,19.0,High,"50% Advance, 50% on Completion",2025-07-05 00:04:08.397999
IT-2024865,DevOps Services,Education,AU,Time & Materials,44526,356,5,10.19,10.0,High,Net 30,2025-01-28 00:04:08.397999
IT-2024866,Software Development,Manufacturing,DE,Time & Materials,22347,121,2,14.88,19.0,High,Net 30,2025-05-11 00:04:08.397999
IT-2024867,Software Development,Education,US,Fixed Price,10780,70,1,0.0,8.5,Medium,"50% Advance, 50% on Completion",2025-09-19 00:04:08.397999
IT-2024868,Cybersecurity,Education,AU,Support Contract,62011,272,5,8.03,10.0,High,Monthly in Advance,2025-08-27 00:04:08.397999
IT-2024869,IT Consulting,Manufacturing,CA,Fixed Price,11224,61,1,0.0,13.0,Medium,"50% Advance, 50% on Completion",2025-05-26 00:04:08.397999
IT-2024870,Database Management,Education,AU,Fixed Price,18368,144,3,0.0,10.0,High,"50% Advance, 50% on Completion",2025-04-03 00:04:08.397999
IT-2024871,Software Development,Finance,DE,Support Contract,50843,320,6,12.73,19.0,High,Monthly in Advance,2025-08-12 00:04:08.397999
IT-2024872,System Integration,Government,AU,Retainer,22586,176,3,14.19,10.0,High,Net 30,2025-09-12 00:04:08.397999
IT-2024873,Mobile Development,Finance,SG,Fixed Price,21901,183,5,14.31,7.0,High,"50% Advance, 50% on Completion",2025-02-16 00:04:08.397999
IT-2024874,Software Development,Healthcare,US,Fixed Price,44068,219,4,14.73,8.5,High,"50% Advance, 50% on Completion",2025-06-05 00:04:08.397999
IT-2024875,System Integration,E-commerce,UK,Support Contract,23825,168,3,13.46,20.0,High,Monthly in Advance,2024-10-23 00:04:08.397999
IT-2024876,Software Development,Healthcare,UK,Fixed Price,35571,193,3,10.56,20.0,High,"50% Advance, 50% on Completion",2025-07-14 00:04:08.397999
IT-2024877,System Integration,Education,AU,Fixed Price,22522,211,3,11.03,10.0,High,"50% Advance, 50% on Completion",2025-01-27 00:04:08.397999
IT-2024878,Data Analytics,E-commerce,SG,Time & Materials,10952,74,1,0.0,7.0,Medium,Net 30,2025-05-27 00:04:08.397999
IT-2024879,Database Management,Finance,CA,Time & Materials,26053,207,4,14.51,13.0,High,Net 30,2025-04-03 00:04:08.397999
IT-2024880,Network Infrastructure,Manufacturing,UK,Retainer,24407,188,6,12.55,20.0,High,Net 30,2025-09-08 00:04:08.397999
IT-2024881,Data Analytics,Manufacturing,SG,Time & Materials,33927,265,4,13.67,7.0,High,Net 30,2025-01-09 00:04:08.397999
IT-2024882,AI/ML Solutions,Government,SG,Support Contract,4600,46,1,0.0,7.0,Low,Monthly in Advance,2025-02-08 00:04:08.397999
IT-2024883,IT Consulting,Education,DE,Time & Materials,78899,365,6,8.65,19.0,High,Net 30,2024-12-14 00:04:08.397999
IT-2024884,Software Development,E-commerce,DE,Fixed Price,17205,93,1,0.0,19.0,High,"50% Advance, 50% on Completion",2025-08-23 00:04:08.397999
IT-2024885,Database Management,E-commerce,CA,Time & Materials,29675,250,4,14.31,13.0,High,Net 30,2024-10-17 00:04:08.397999
